Region,Key Apps,Team,Priority,Ticket Type,Number,State,Created,Reason,Age,Ageing Bucket,Backlog With,Week_Reported,Month Name,Year,Week,YearWeek
APAC,Other - APAC,Local,P3 - Minor,SR,INC10179641,On Hold,12/01/2021 9:06,Monitoring,4.62,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
Global - NA,Maconomy - NA,GD,P4 - Minimal,SR,INC10179627,Work In Progress,12/01/2021 9:03,Work In Progress,4.62,00-30,With IBM,2021-03,Jan,2021,3,202103
APAC,Adept,GD,P3 - Minor,SR,INC10179561,On Hold,12/01/2021 8:55,Monitoring,4.63,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
APAC,Adept,Local,P3 - Minor,Incident,INC10179469,On Hold,12/01/2021 8:42,Monitoring,4.64,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
Global - NA,Maconomy - NA,GD,P4 - Minimal,SR,INC10179373,On Hold,12/01/2021 8:24,Awaiting User input,4.65,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
APAC,Adept,GD,P4 - Minimal,SR,INC10179256,On Hold,12/01/2021 8:04,Monitoring,4.66,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
APAC,Adept,Local,P4 - Minimal,Incident,INC10179234,Work In Progress,12/01/2021 7:59,Work In Progress,4.67,00-30,With IBM,2021-03,Jan,2021,3,202103
LATAM,Other - LATAM,Local,P4 - Minimal,SR,INC10179015,On Hold,12/01/2021 7:22,Work not yet due,4.69,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
LATAM,Other - LATAM,Local,P4 - Minimal,Incident,INC10178979,On Hold,12/01/2021 7:14,Awaiting User input,4.7,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
APAC,Other - APAC,Local,P3 - Minor,SR,INC10178959,On Hold,12/01/2021 7:09,Monitoring,4.7,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
APAC,Adept,GD,P3 - Minor,Incident,INC10178957,On Hold,12/01/2021 7:08,Awaiting User input,4.7,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
Global - NA,Maconomy - NA,Local,P3 - Minor,SER,INC10178894,Work In Progress,12/01/2021 6:52,Work In Progress,4.71,00-30,With IBM,2021-03,Jan,2021,3,202103
APAC,Other - APAC,GD,P3 - Minor,SR,INC10178833,On Hold,12/01/2021 6:35,Monitoring,4.73,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
APAC,Other - APAC,Local,P3 - Minor,SR,INC10178755,Work In Progress,12/01/2021 6:14,Work In Progress,4.74,00-30,With IBM,2021-03,Jan,2021,3,202103
APAC,Adept,GD,P3 - Minor,SER,INC10178589,On Hold,12/01/2021 5:26,Customer Testing,4.77,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
APAC,Other - APAC,GD,P3 - Minor,SR,INC10178556,On Hold,12/01/2021 5:09,Awaiting User input,4.79,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
APAC,Other - APAC,GD,P3 - Minor,SR,INC10178443,On Hold,12/01/2021 4:26,Awaiting User input,4.81,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
Global - NA,Maconomy - NA,Local,P3 - Minor,SR,INC10178377,Work In Progress,12/01/2021 3:59,Work In Progress,4.83,00-30,With IBM,2021-03,Jan,2021,3,202103
APAC,Other - APAC,GD,P3 - Minor,SR,INC10178255,On Hold,12/01/2021 3:20,Monitoring,4.86,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
Global - NA,Maconomy - NA,GD,P4 - Minimal,SR,INC10178252,Work In Progress,12/01/2021 3:19,Work In Progress,4.86,00-30,With IBM,2021-03,Jan,2021,3,202103
APAC,Other - APAC,GD,P3 - Minor,SR,INC10178199,On Hold,12/01/2021 3:03,Customer unavailable 1st Attempt,4.87,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
APAC,Other - APAC,GD,P3 - Minor,SR,INC10178168,On Hold,12/01/2021 2:50,Customer unavailable 1st Attempt,4.88,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
APAC,Other - APAC,GD,P3 - Minor,SR,INC10178013,On Hold,12/01/2021 2:09,Monitoring,4.91,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
EMEA,Other - EMEA,Local,P3 - Minor,SR,INC10177980,On Hold,12/01/2021 1:36,Awaiting User input,4.93,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
Global - EMEA,Maconomy - EMEA,Local,P3 - Minor,SER,INC10177569,On Hold,11/01/2021 22:51,Awaiting User input,5.05,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
LATAM,Other - LATAM,Local,P3 - Minor,SR,INC10177360,On Hold,11/01/2021 21:26,Work not yet due,5.11,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
Global - EMEA,Maconomy - EMEA,GD,P3 - Minor,SR,INC10177298,On Hold,11/01/2021 21:06,Customer unavailable 2nd Attempt,5.12,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
LATAM,Other - LATAM,Local,P3 - Minor,Incident,INC10176886,On Hold,11/01/2021 18:51,Awaiting User input,5.21,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
Global - EMEA,Maconomy - EMEA,GD,P4 - Minimal,SR,INC10176786,On Hold,11/01/2021 18:26,Customer unavailable 1st Attempt,5.23,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
Global - EMEA,Maconomy - EMEA,Local,P3 - Minor,SER,INC10176750,Work In Progress,11/01/2021 18:16,Work In Progress,5.24,00-30,With IBM,2021-03,Jan,2021,3,202103
Global - EMEA,Maconomy - EMEA,GD,P3 - Minor,SR,INC10176549,On Hold,11/01/2021 17:36,Customer unavailable 1st Attempt,5.27,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
Global - EMEA,Maconomy - EMEA,GD,P3 - Minor,SR,INC10176513,On Hold,11/01/2021 17:32,Customer unavailable 1st Attempt,5.27,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
Global - EMEA,Maconomy - EMEA,GD,P3 - Minor,Incident,INC10176496,On Hold,11/01/2021 17:28,Awaiting User input,5.27,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
LATAM,Other - LATAM,Local,P3 - Minor,SR,INC10176482,On Hold,11/01/2021 17:31,Awaiting User input,5.27,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
Global - EMEA,Maconomy - EMEA,GD,P3 - Minor,SR,INC10176439,Work In Progress,11/01/2021 17:14,Work In Progress,5.28,00-30,With IBM,2021-03,Jan,2021,3,202103
Global - EMEA,Maconomy - EMEA,GD,P3 - Minor,SR,INC10176275,On Hold,11/01/2021 16:54,Awaiting User input,5.3,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
Global - EMEA,Maconomy - EMEA,GD,P3 - Minor,SR,INC10175932,On Hold,11/01/2021 16:03,Customer unavailable 1st Attempt,5.33,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
LATAM,Other - LATAM,Local,P3 - Minor,SR,INC10175829,On Hold,11/01/2021 15:47,Non IBM 3rd Party Engagement,5.34,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
Global - EMEA,Maconomy - EMEA,GD,P3 - Minor,SR,INC10175768,On Hold,11/01/2021 17:30,Customer unavailable 1st Attempt,5.27,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
NA.,SAP,GD,P3 - Minor,SER,INC10175737,Work In Progress,11/01/2021 15:42,Work In Progress,5.35,00-30,With IBM,2021-03,Jan,2021,3,202103
LATAM,Other - LATAM,Local,P3 - Minor,Incident,INC10175515,On Hold,11/01/2021 15:07,Awaiting User input,5.37,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
LATAM,Other - LATAM,Local,P3 - Minor,SR,INC10175120,On Hold,11/01/2021 14:21,Work not yet due,5.4,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
LATAM,Other - LATAM,Local,P3 - Minor,SR,INC10175103,On Hold,11/01/2021 14:20,Awaiting User input,5.4,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
Global - EMEA,Maconomy - EMEA,GD,P3 - Minor,Incident,INC10174999,On Hold,11/01/2021 14:05,Customer Testing,5.41,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
LATAM,Tango & Condor,Local,P3 - Minor,SER,INC10174864,Work In Progress,11/01/2021 13:50,Work In Progress,5.42,00-30,With IBM,2021-03,Jan,2021,3,202103
LATAM,Other - LATAM,Local,P3 - Minor,SR,INC10174708,On Hold,11/01/2021 13:31,Work not yet due,5.44,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
NA.,PeopleSoft Ricochet,GD,P3 - Minor,SR,INC10174648,Work In Progress,11/01/2021 13:21,Work In Progress,5.44,00-30,With IBM,2021-03,Jan,2021,3,202103
EMEA,Other - EMEA,Local,P3 - Minor,Incident,INC10174625,On Hold,11/01/2021 13:45,Customer unavailable 1st Attempt,5.43,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
LATAM,Other - LATAM,Local,P3 - Minor,Incident,INC10174003,On Hold,11/01/2021 12:51,Customer Testing,5.46,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
Global - EMEA,Maconomy - EMEA,GD,P3 - Minor,SER,INC10173872,Work In Progress,11/01/2021 11:40,Work In Progress,5.51,00-30,With IBM,2021-03,Jan,2021,3,202103
Global - EMEA,Maconomy - EMEA,GD,P3 - Minor,Incident,INC10173811,On Hold,11/01/2021 11:33,Awaiting User input,5.52,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
APAC,Adept,GD,P4 - Minimal,SR,INC10173791,On Hold,11/01/2021 11:30,Monitoring,5.52,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
Global - EMEA,HR.net (Talent Tree),GD,P4 - Minimal,SR,INC10173731,On Hold,11/01/2021 11:21,Awaiting User input,5.53,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
Global - NA,Maconomy - NA,GD,P4 - Minimal,SR,INC10173225,On Hold,11/01/2021 10:20,Awaiting User input,5.57,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
Global - EMEA,HR.net (Talent Tree),Local,P4 - Minimal,SR,INC10173130,On Hold,11/01/2021 10:08,Awaiting User input,5.58,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
Global - NA,Maconomy - NA,Local,P3 - Minor,SR,INC10172980,Work In Progress,11/01/2021 9:51,Work In Progress,5.59,00-30,With IBM,2021-03,Jan,2021,3,202103
Global - EMEA,Maconomy - EMEA,GD,P3 - Minor,SR,INC10172655,On Hold,11/01/2021 9:17,Customer unavailable 1st Attempt,5.61,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
APAC,Other - APAC,GD,P3 - Minor,SR,INC10172357,On Hold,11/01/2021 8:41,Monitoring,5.64,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
LATAM,Other - LATAM,Local,P4 - Minimal,SR,INC10171889,On Hold,11/01/2021 7:30,Non IBM 3rd Party Engagement,5.69,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
Global - NA,Maconomy - NA,GD,P3 - Minor,SR,INC10171879,Work In Progress,11/01/2021 7:24,Work In Progress,5.69,00-30,With IBM,2021-03,Jan,2021,3,202103
LATAM,Other - LATAM,Local,P4 - Minimal,SR,INC10171823,On Hold,11/01/2021 7:13,Work not yet due,5.7,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
Global - EMEA,HR.net (Talent Tree),Local,P3 - Minor,SR,INC10171752,On Hold,11/01/2021 6:54,Awaiting User input,5.71,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
Global - NA,Maconomy - NA,GD,P3 - Minor,SR,INC10171696,Work In Progress,11/01/2021 6:40,Work In Progress,5.72,00-30,With IBM,2021-03,Jan,2021,3,202103
Global - EMEA,Maconomy - EMEA,GD,P4 - Minimal,SR,INC10171656,On Hold,11/01/2021 6:32,Awaiting User input,5.73,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
Global - NA,Maconomy - NA,GD,P3 - Minor,SR,INC10171637,On Hold,11/01/2021 6:27,Awaiting User input,5.73,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
APAC,Adept,GD,P3 - Minor,SR,INC10171575,On Hold,11/01/2021 8:24,Monitoring,5.65,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
APAC,Other - APAC,GD,P3 - Minor,Incident,INC10171314,On Hold,11/01/2021 5:04,Monitoring,5.79,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
APAC,Other - APAC,GD,P3 - Minor,SR,INC10171019,On Hold,11/01/2021 3:12,Monitoring,5.87,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
APAC,Other - APAC,GD,P3 - Minor,Incident,INC10170930,On Hold,11/01/2021 2:52,Monitoring,5.88,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
Global - NA,Maconomy - NA,Local,P3 - Minor,SR,INC10170916,Queued,11/01/2021 2:49,Queued,5.88,00-30,With IBM,2021-03,Jan,2021,3,202103
APAC,Adept,GD,P3 - Minor,SR,INC10170899,On Hold,11/01/2021 2:56,Awaiting User input,5.88,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
APAC,Other - APAC,GD,P3 - Minor,Incident,INC10170706,On Hold,11/01/2021 1:22,Monitoring,5.94,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
Global - EMEA,Maconomy - EMEA,GD,P4 - Minimal,SR,INC10170432,On Hold,10/01/2021 22:33,Customer unavailable 2nd Attempt,6.06,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
Global - EMEA,Maconomy - EMEA,GD,P4 - Minimal,SR,INC10170255,Work In Progress,10/01/2021 19:20,Work In Progress,6.19,00-30,With IBM,2021-03,Jan,2021,3,202103
Global - EMEA,Maconomy - NA,GD,P4 - Minimal,SR,INC10168553,On Hold,09/01/2021 1:09,Awaiting User input,7.95,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
LATAM,Other - LATAM,Local,P4 - Minimal,SR,INC10168280,On Hold,08/01/2021 22:07,Customer unavailable 1st Attempt,8.08,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
NA.,SAP,GD,P3 - Minor,SER,INC10168263,Work In Progress,08/01/2021 22:09,Work In Progress,8.08,00-30,With IBM,2021-03,Jan,2021,3,202103
LATAM,Other - LATAM,Local,P3 - Minor,SR,INC10168147,On Hold,08/01/2021 21:11,Awaiting User input,8.12,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
EMEA,Other - EMEA,Local,P3 - Minor,SR,INC10168082,On Hold,08/01/2021 20:46,Awaiting User input,8.13,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
NA.,Other - NA,GD,P4 - Minimal,SR,INC10168054,On Hold,08/01/2021 20:31,Customer Testing,8.14,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
EMEA,Other - EMEA,Local,P3 - Minor,SR,INC10168037,On Hold,08/01/2021 20:24,Awaiting User input,8.15,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
LATAM,Tango & Condor,Local,P3 - Minor,Incident,INC10168022,On Hold,08/01/2021 20:17,Awaiting User input,8.15,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
EMEA,Other - EMEA,Local,P3 - Minor,SR,INC10167927,On Hold,08/01/2021 19:34,Awaiting User input,8.18,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
NA.,PeopleSoft Ricochet,GD,P3 - Minor,SR,INC10167911,Work In Progress,08/01/2021 19:28,Work In Progress,8.19,00-30,With IBM,2021-03,Jan,2021,3,202103
NA.,PeopleSoft Ricochet,GD,P4 - Minimal,SR,INC10167660,On Hold,08/01/2021 18:07,Awaiting User input,8.24,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
Global - EMEA,Maconomy - EMEA,GD,P3 - Minor,SR,INC10167449,On Hold,08/01/2021 17:19,Customer Testing,8.28,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
EMEA,Other - EMEA,Local,P3 - Minor,SR,INC10167126,On Hold,08/01/2021 16:01,Awaiting User input,8.33,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
LATAM,Other - LATAM,Local,P4 - Minimal,SR,INC10166984,On Hold,08/01/2021 15:35,Awaiting User input,8.35,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
LATAM,Other - LATAM,Local,P3 - Minor,SR,INC10166957,On Hold,08/01/2021 15:27,Non IBM 3rd Party Engagement,8.36,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
LATAM,Other - LATAM,Local,P4 - Minimal,SR,INC10166940,On Hold,08/01/2021 15:23,Non IBM 3rd Party Engagement,8.36,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
EMEA,Other - EMEA,Local,P3 - Minor,SR,INC10166781,On Hold,08/01/2021 14:51,Non IBM 3rd Party Engagement,8.38,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
EMEA,Other - EMEA,Local,P3 - Minor,SR,INC10166708,On Hold,08/01/2021 14:37,Awaiting User input,8.39,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
Global - EMEA,Maconomy - EMEA,GD,P3 - Minor,SR,INC10166703,On Hold,08/01/2021 14:40,Customer Testing,8.39,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
Global - EMEA,Maconomy - EMEA,GD,P4 - Minimal,SR,INC10166655,On Hold,08/01/2021 14:27,Customer unavailable 1st Attempt,8.4,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
Global - EMEA,Maconomy - EMEA,GD,P4 - Minimal,SR,INC10166473,Work In Progress,08/01/2021 13:51,Work In Progress,8.42,00-30,With IBM,2021-03,Jan,2021,3,202103
NA.,Other - NA,GD,P3 - Minor,SER,INC10166444,On Hold,08/01/2021 13:49,Customer Testing,8.42,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
APAC,Adept,GD,P4 - Minimal,SR,INC10166260,On Hold,08/01/2021 13:11,Awaiting User input,8.45,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
Global - NA,Maconomy - NA,GD,P3 - Minor,SR,INC10166256,On Hold,08/01/2021 13:10,Awaiting User input,8.45,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
APAC,Adept,GD,P3 - Minor,SR,INC10165865,On Hold,08/01/2021 12:06,Customer unavailable 1st Attempt,8.5,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
Global - EMEA,Maconomy - EMEA,GD,P3 - Minor,SR,INC10165579,On Hold,08/01/2021 11:16,Customer unavailable 2nd Attempt,8.53,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
LATAM,Other - LATAM,Local,P3 - Minor,Incident,INC10165487,On Hold,08/01/2021 11:05,Non IBM 3rd Party Engagement,8.54,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
EMEA,Other - EMEA,Local,P3 - Minor,SR,INC10165408,On Hold,08/01/2021 11:15,Customer unavailable 1st Attempt,8.53,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
LATAM,Other - LATAM,Local,P4 - Minimal,SR,INC10165204,On Hold,08/01/2021 10:29,Non IBM 3rd Party Engagement,8.56,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
Global - EMEA,Maconomy - EMEA,GD,P3 - Minor,SER,INC10165113,On Hold,08/01/2021 10:12,Customer Testing,8.57,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
Global - EMEA,Maconomy - EMEA,Local,P4 - Minimal,SR,INC10165072,On Hold,08/01/2021 10:05,Non IBM 3rd Party Engagement,8.58,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
Global - EMEA,HR.net (Talent Tree),GD,P4 - Minimal,SR,INC10165050,Work In Progress,08/01/2021 10:02,Work In Progress,8.58,00-30,With IBM,2021-03,Jan,2021,3,202103
Global - EMEA,Maconomy - EMEA,GD,P3 - Minor,SR,INC10165001,On Hold,08/01/2021 9:55,Awaiting User input,8.59,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
LATAM,Other - LATAM,Local,P4 - Minimal,SR,INC10164971,On Hold,08/01/2021 9:55,Work not yet due,8.59,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
Global - EMEA,Maconomy - EMEA,GD,P4 - Minimal,SR,INC10164940,Work In Progress,08/01/2021 9:45,Work In Progress,8.59,00-30,With IBM,2021-03,Jan,2021,3,202103
NA.,SAP,GD,P3 - Minor,SER,INC10164679,Work In Progress,08/01/2021 9:24,Work In Progress,8.61,00-30,With IBM,2021-03,Jan,2021,3,202103
APAC,Adept,GD,P3 - Minor,SER,INC10164331,On Hold,08/01/2021 8:06,Hold for Release Planning,8.66,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
Global - EMEA,Maconomy - EMEA,GD,P3 - Minor,SR,INC10163893,On Hold,08/01/2021 6:37,Customer unavailable 2nd Attempt,8.72,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
APAC,Other - APAC,Local,P4 - Minimal,SR,INC10163882,On Hold,08/01/2021 6:34,Awaiting User input,8.73,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
APAC,Adept,Local,P3 - Minor,SR,INC10163393,On Hold,08/01/2021 3:37,Customer Testing,8.85,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
APAC,Other - APAC,GD,P3 - Minor,Incident,INC10163382,On Hold,08/01/2021 3:29,Awaiting User input,8.85,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
LATAM,Tango & Condor,Local,P3 - Minor,SR,INC10163091,Work In Progress,08/01/2021 1:15,Work In Progress,8.95,00-30,With IBM,2021-03,Jan,2021,3,202103
LATAM,Tango & Condor,Local,P4 - Minimal,SR,INC10162879,Queued,07/01/2021 23:17,Queued,9.03,00-30,With IBM,2021-03,Jan,2021,3,202103
EMEA,Other - EMEA,Local,P3 - Minor,SR,INC10162844,On Hold,07/01/2021 23:02,Awaiting User input,9.04,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
LATAM,Tango & Condor,Local,P3 - Minor,Incident,INC10162785,On Hold,07/01/2021 22:33,Awaiting User input,9.06,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
Global - EMEA,Maconomy - NA,GD,P3 - Minor,SR,INC10162731,On Hold,07/01/2021 22:04,Awaiting User input,9.08,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
Global - EMEA,Maconomy - EMEA,GD,P4 - Minimal,SR,INC10162617,Work In Progress,07/01/2021 21:22,Work In Progress,9.11,00-30,With IBM,2021-03,Jan,2021,3,202103
LATAM,Other - LATAM,Local,P3 - Minor,SR,INC10162429,On Hold,07/01/2021 20:21,Work not yet due,9.15,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
LATAM,Other - LATAM,Local,P3 - Minor,Incident,INC10162309,On Hold,07/01/2021 19:53,Non IBM 3rd Party Engagement,9.17,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
Global - EMEA,Maconomy - EMEA,GD,P4 - Minimal,SER,INC10162158,On Hold,07/01/2021 19:06,Customer Testing,9.2,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
Global - EMEA,Maconomy - EMEA,GD,P4 - Minimal,SR,INC10162027,Work In Progress,07/01/2021 18:14,Work In Progress,9.24,00-30,With IBM,2021-03,Jan,2021,3,202103
NA.,PeopleSoft Ricochet,Local,P3 - Minor,SR,INC10162011,On Hold,07/01/2021 18:09,Hold for Production Release,9.24,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
Global - EMEA,Maconomy - EMEA,GD,P4 - Minimal,SR,INC10161955,On Hold,07/01/2021 18:00,Awaiting User input,9.25,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
LATAM,Other - LATAM,Local,P3 - Minor,SR,INC10161908,On Hold,07/01/2021 17:44,Non IBM 3rd Party Engagement,9.26,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
LATAM,Other - LATAM,Local,P3 - Minor,SR,INC10161876,On Hold,07/01/2021 17:36,Non IBM 3rd Party Engagement,9.27,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
LATAM,Other - LATAM,Local,P3 - Minor,SR,INC10161875,On Hold,07/01/2021 17:35,Non IBM 3rd Party Engagement,9.27,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
NA.,Other - NA,GD,P3 - Minor,SR,INC10161419,On Hold,07/01/2021 16:01,Awaiting User input,9.33,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
LATAM,Other - LATAM,Local,P4 - Minimal,SR,INC10161413,On Hold,07/01/2021 16:08,Awaiting User input,9.33,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
Global - EMEA,Maconomy - EMEA,GD,P4 - Minimal,SR,INC10161411,Work In Progress,07/01/2021 16:00,Work In Progress,9.33,00-30,With IBM,2021-03,Jan,2021,3,202103
Global - EMEA,Maconomy - EMEA,GD,P4 - Minimal,SR,INC10161377,Work In Progress,07/01/2021 15:55,Work In Progress,9.34,00-30,With IBM,2021-03,Jan,2021,3,202103
Global - EMEA,Maconomy - EMEA,Local,P3 - Minor,SR,INC10161368,On Hold,07/01/2021 15:52,Awaiting User input,9.34,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
Global - EMEA,Maconomy - EMEA,GD,P4 - Minimal,SR,INC10161306,On Hold,07/01/2021 15:43,Awaiting User input,9.34,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
Global - EMEA,Maconomy - EMEA,GD,P4 - Minimal,SR,INC10161159,Work In Progress,07/01/2021 15:21,Work In Progress,9.36,00-30,With IBM,2021-03,Jan,2021,3,202103
Global - EMEA,Maconomy - EMEA,GD,P4 - Minimal,SR,INC10161078,Work In Progress,07/01/2021 15:09,Work In Progress,9.37,00-30,With IBM,2021-03,Jan,2021,3,202103
Global - EMEA,Maconomy - EMEA,GD,P3 - Minor,SR,INC10160957,Work In Progress,07/01/2021 14:54,Work In Progress,9.38,00-30,With IBM,2021-03,Jan,2021,3,202103
LATAM,Other - LATAM,Local,P3 - Minor,Incident,INC10160920,On Hold,07/01/2021 14:57,Work not yet due,9.38,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
LATAM,Other - LATAM,Local,P4 - Minimal,Incident,INC10160836,On Hold,07/01/2021 15:02,Non IBM 3rd Party Engagement,9.37,00-30,With WPP (On Hold),2021-03,Jan,2021,3,202103
